Path, Sample, ReferenceGenome, ProviderName, Subject
/not/used,M:353-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,22
/not/used,M:352-Scr-crNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,22
/not/used,M:352-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,22
/not/used,N:366-Scr-Rc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,23
/not/used,N:366-Scr-Rc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,23
/not/used,N:366-Scr-Rc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,23
/not/used,N:366-Scr-Rc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,23
/not/used,N:368-Scr-crNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,23
/not/used,N:368-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,23
/not/used,O:383-Scr-Lc-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,24
/not/used,O:383-Scr-Lc-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,24
/not/used,O:383-Scr-Lc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,24
/not/used,O:383-Scr-Lc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,24
/not/used,O:383-Scr-Lc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,24
/not/used,O:384-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,24
/not/used,M:349-Scr-Fo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,25
/not/used,M:349-Scr-Fo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,25
/not/used,M:349-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,25
/not/used,M:349-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,25
/not/used,M:350-Scr-Rc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,25
/not/used,O:386-Scr-Ch-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,26
/not/used,O:386-Scr-Ch-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,26
/not/used,O:385-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,26
/not/used,O:383-Scr-Lc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,26
/not/used,O:384-Scr-crNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,26
/not/used,I:338-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,27
/not/used,I:334-Scr-clLc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,27
/not/used,I:334-Scr-clLc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,27
/not/used,I:331-Scr-Rc-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,27
/not/used,I:330-Scr-Fo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,27
/not/used,K:345-Scr-clNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,28
/not/used,K:344-Scr-crNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,28
/not/used,K:344-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,28
/not/used,K:343-Scr-Lc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,28
/not/used,K:342-Scr-Rc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,28
/not/used,B:303-Scr-Rc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,29
/not/used,B:087-Ext-brNoBs-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,29
/not/used,B:082-Ext-clNoBs-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,29
/not/used,B:082-Ext-clNoBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,29
/not/used,B:070-Scr-Fo-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,29
/not/used,D:062-Scr-tlBa-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,30
/not/used,D:062-Scr-tlBa-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,30
/not/used,D:062-Scr-tlBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,30
/not/used,D:058-Scr-Fo-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,30
/not/used,D:060-Scr-Rc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,30
/not/used,R:409-Ext-ccLcBs-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,31
/not/used,R:409-Ext-ccLcBs-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,31
/not/used,R:409-Ext-ccLcBs-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,31
/not/used,R:409-Ext-ccLcBs-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,31
/not/used,R:409-Ext-ccLcBs-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,31
/not/used,Q:404-Scr-Lc-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,32
/not/used,Q:395-Ext-trBaB-8_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,32
/not/used,Q:395-Ext-trBaB-7_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,32
/not/used,Q:395-Ext-trBaB-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,32
/not/used,Q:395-Ext-trBaB-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,32
/not/used,O:386-Scr-Ch-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,33
/not/used,O:386-Scr-Ch-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,33
/not/used,O:386-Scr-Ch-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,33
/not/used,O:381-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,33
/not/used,K:341-Scr-Fo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,34
/not/used,K:341-Scr-Fo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,34
/not/used,K:341-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,34
/not/used,K:341-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,34
/not/used,B:308-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,35
/not/used,B:308-Scr-clNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,35
/not/used,B:308-Scr-clNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,35
/not/used,B:082-Ext-clNoBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,35
/not/used,B:309-Scr-trBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,36
/not/used,B:075-Scr-trBa-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,36
/not/used,B:092-Scr-Nk-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,36
/not/used,B:092-Scr-Nk-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,36
/not/used,F:190-Scr-crSh-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,37
/not/used,F:139-Stp-Lc14-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,37
/not/used,F:139-Stp-Lc14-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,37
/not/used,F:139-Stp-Lc14-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,37
/not/used,E:096-Scr-Ch-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,38
/not/used,E:094-Scr-Lc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,38
/not/used,E:093-Scr-Fo-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,38
/not/used,E:093-Scr-Fo-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,38
/not/used,C:052-Scr-Rc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,39
/not/used,C:052-Scr-Rc-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,39
/not/used,C:052-Scr-Rc-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,39
/not/used,C:050-Scr-Fo-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,39
/not/used,R:406-Ext-ChB-7_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,40
/not/used,R:406-Ext-ChB-6_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,40
/not/used,R:406-Ext-ChB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,40
/not/used,R:406-Ext-ChB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,40
/not/used,D:061-Scr-Ch-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,41
/not/used,D:058-Scr-Fo-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,41
/not/used,D:058-Scr-Fo-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,41
/not/used,D:058-Scr-Fo-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,41
/not/used,D:059-Scr-Lc-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,42
/not/used,D:059-Scr-Lc-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,42
/not/used,D:060-Scr-Rc-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,42
/not/used,D:060-Scr-Rc-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,42
/not/used,O:385-Scr-clNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,43
/not/used,O:385-Scr-clNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,43
/not/used,O:385-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,43
/not/used,M:353-Scr-clNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,44
/not/used,M:352-Scr-crNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,44
/not/used,M:352-Scr-crNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,44
/not/used,O:381-Scr-Fo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,45
/not/used,O:381-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,45
/not/used,O:381-Scr-Fo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,45
/not/used,M:350-Scr-Rc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,46
/not/used,M:350-Scr-Rc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,46
/not/used,M:350-Scr-Rc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,46
/not/used,B:310-Scr-tlBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,47
/not/used,B:310-Scr-tlBa-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,47
/not/used,B:092-Scr-Nk-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,47
/not/used,B:309-Scr-trBa-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,48
/not/used,B:078-Ext-trFoBp-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,48
/not/used,B:078-Ext-trFoBp-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,48
/not/used,F:182-Scr-Lc-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,49
/not/used,F:190-Scr-crSh-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,49
/not/used,F:185-Scr-Fo-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,49
/not/used,C:057-Scr-brBa-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,50
/not/used,C:057-Scr-brBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,50
/not/used,C:055-Scr-trBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,50
/not/used,Q:401-Scr-trBa-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,51
/not/used,Q:401-Scr-trBa-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,51
/not/used,Q:395-Ext-trBaB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,51
/not/used,A:012-Ext-ccRcBs-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,52
/not/used,A:012-Ext-ccRcBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,52
/not/used,A:012-Ext-ccRcBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,52
/not/used,A:010-Ext-blFoW-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,53
/not/used,A:010-Ext-blFoW-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,53
/not/used,A:010-Ext-blFoW-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,53
/not/used,O:388-Scr-tlBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,O:388-Scr-tlBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,O:388-Scr-tlBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:376-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,O:387-Scr-trBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,I:338-Scr-crNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:367-Scr-Lc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:367-Scr-Lc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:367-Scr-Lc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:367-Scr-Lc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:372-Scr-tlBa-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,K:344-Scr-crNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,M:353-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:372-Scr-tlBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,K:343-Scr-Lc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,M:353-Scr-clNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:365-Scr-Fo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,K:346-Scr-Ch-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,K:346-Scr-Ch-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,M:355-Scr-trBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,M:354-Scr-Ch-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,M:355-Scr-trBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:370-Scr-Ch-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:370-Scr-Ch-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,I:330-Scr-Fo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:368-Scr-crNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,K:341-Scr-Fo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,I:330-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,N:368-Scr-crNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,O:382-Scr-Rc-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,M:350-Scr-Rc-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,I:330-Scr-Fo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,L:364-Scr-tlBa-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,I:340-Scr-ccBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,J:323-Scr-Rc-8_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,J:329-Scr-tlBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,J:322-Scr-Fo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:302-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:310-Scr-tlBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:305-Scr-crCh-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:303-Scr-Rc-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:310-Scr-tlBa-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:307-Scr-crNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,F:191-Scr-Nk-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:244-Stp-Rc70-1_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:277-Ext-ccLcW-3_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:277-Ext-ccLcW-2_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:277-Ext-ccLcW-1_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:269-Ext-trMoW-1_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:249-Stp-Fo74-1_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:300-Scr-crBa-2_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:269-Ext-trMoW-2_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:246-Stp-Rc68-5_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:291-Scr-crCh-3_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:291-Scr-crCh-2_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:289-Scr-Rch-1_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:255-Stp-Lc79-1_t08,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,E:097-Scr-tlBa-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,E:097-Scr-tlBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,E:095-Scr-Rc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,E:095-Scr-Rc-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,C:053-Scr-Ch-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,C:053-Scr-Ch-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,C:051-Scr-Lc-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,C:051-Scr-Lc-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,R:405-Ext-tlLcB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:079-Ext-lcFoBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:077-Scr-brBa-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:076-Scr-blBa-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:075-Scr-trBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,B:075-Scr-trBa-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,D:062-Scr-tlBa-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:021-Ext-brChBp-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,D:059-Scr-Lc-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,D:059-Scr-Lc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,D:060-Scr-Rc-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:019-Ext-trChBy-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:012-Ext-ccRcBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:411-Scr-Fo-8_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:442-Scr-trBa-2_t60,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:442-Scr-trBa-4_t60,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
/not/used,A:437-Scr-Lc-6_t60,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,0
